TSA_ID,TSA_Name,Date,DailyCount_patients,DailyDelta_patients,DailyCount_beds,DailyDelta_beds,LastUpdateDate
I,El Paso,2020-04-29,58,-7,601,17,2020-09-20
I,El Paso,2020-04-30,68,10,521,-80,2020-09-20
I,El Paso,2020-05-01,77,9,518,-3,2020-09-20
I,El Paso,2020-05-02,74,-3,543,25,2020-09-20
I,El Paso,2020-05-03,69,-5,589,46,2020-09-20
I,El Paso,2020-05-04,64,-5,584,-5,2020-09-20
I,El Paso,2020-05-05,73,9,532,-52,2020-09-20
I,El Paso,2020-05-06,72,-1,525,-7,2020-09-20
I,El Paso,2020-05-07,74,2,519,-6,2020-09-20
I,El Paso,2020-05-08,81,7,558,39,2020-09-20
I,El Paso,2020-05-09,99,18,543,-15,2020-09-20
I,El Paso,2020-05-10,103,4,578,35,2020-09-20
I,El Paso,2020-05-11,98,-5,653,75,2020-09-20
I,El Paso,2020-05-12,98,0,681,28,2020-09-20
I,El Paso,2020-05-13,93,-5,648,-33,2020-09-20
I,El Paso,2020-05-14,90,-3,672,24,2020-09-20
I,El Paso,2020-05-15,91,1,603,-69,2020-09-20
I,El Paso,2020-05-16,105,14,682,79,2020-09-20
I,El Paso,2020-05-17,98,-7,712,30,2020-09-20
I,El Paso,2020-05-18,108,10,745,33,2020-09-20
I,El Paso,2020-05-19,111,3,646,-99,2020-09-20
I,El Paso,2020-05-20,126,15,584,-62,2020-09-20
I,El Paso,2020-05-21,118,-8,581,-3,2020-09-20
I,El Paso,2020-05-22,116,-2,601,20,2020-09-20
I,El Paso,2020-05-23,124,8,625,24,2020-09-20
I,El Paso,2020-05-24,128,4,648,23,2020-09-20
I,El Paso,2020-05-25,125,-3,670,22,2020-09-20
I,El Paso,2020-05-26,126,1,694,24,2020-09-20
I,El Paso,2020-05-27,127,1,736,42,2020-09-20
I,El Paso,2020-05-28,123,-4,611,-125,2020-09-20
I,El Paso,2020-05-29,120,-3,498,-113,2020-09-20
I,El Paso,2020-05-30,115,-5,527,29,2020-09-20
I,El Paso,2020-05-31,112,-3,530,3,2020-09-20
I,El Paso,2020-06-01,109,-3,544,14,2020-09-20
I,El Paso,2020-06-02,112,3,541,-3,2020-09-20
I,El Paso,2020-06-03,112,0,526,-15,2020-09-20
I,El Paso,2020-06-04,109,-3,534,8,2020-09-20
I,El Paso,2020-06-05,104,-5,519,-15,2020-09-20
I,El Paso,2020-06-06,110,6,506,-13,2020-09-20
I,El Paso,2020-06-07,110,0,505,-1,2020-09-20
I,El Paso,2020-06-08,115,5,501,-4,2020-09-20
I,El Paso,2020-06-09,119,4,476,-25,2020-09-20
I,El Paso,2020-06-10,111,-8,517,41,2020-09-20
I,El Paso,2020-06-11,99,-12,500,-17,2020-09-20
I,El Paso,2020-06-12,97,-2,536,36,2020-09-20
I,El Paso,2020-06-13,93,-4,526,-10,2020-09-20
I,El Paso,2020-06-14,94,1,586,60,2020-09-20
I,El Paso,2020-06-15,94,0,568,-18,2020-09-20
I,El Paso,2020-06-16,97,3,563,-5,2020-09-20
I,El Paso,2020-06-17,105,8,576,13,2020-09-20
I,El Paso,2020-06-18,112,7,542,-34,2020-09-20
I,El Paso,2020-06-19,107,-5,566,24,2020-09-20
I,El Paso,2020-06-20,108,1,531,-35,2020-09-20
I,El Paso,2020-06-21,110,2,512,-19,2020-09-20
I,El Paso,2020-06-22,110,0,519,7,2020-09-20
I,El Paso,2020-06-23,116,6,491,-28,2020-09-20
I,El Paso,2020-06-24,133,17,466,-25,2020-09-20
I,El Paso,2020-06-25,130,-3,463,-3,2020-09-20
I,El Paso,2020-06-26,139,9,447,-16,2020-09-20
I,El Paso,2020-06-27,136,-3,437,-10,2020-09-20
I,El Paso,2020-06-28,147,11,470,33,2020-09-20
I,El Paso,2020-06-29,149,2,484,14,2020-09-20
I,El Paso,2020-06-30,160,11,458,-26,2020-09-20
I,El Paso,2020-07-01,177,17,422,-36,2020-09-20
I,El Paso,2020-07-02,180,3,388,-34,2020-09-20
I,El Paso,2020-07-03,193,13,409,21,2020-09-20
I,El Paso,2020-07-04,200,7,411,2,2020-09-20
I,El Paso,2020-07-05,211,11,418,7,2020-09-20
I,El Paso,2020-07-06,218,7,399,-19,2020-09-20
I,El Paso,2020-07-07,246,28,386,-13,2020-09-20
I,El Paso,2020-07-08,259,13,381,-5,2020-09-20
I,El Paso,2020-07-09,260,1,372,-9,2020-09-20
I,El Paso,2020-07-10,261,1,368,-4,2020-09-20
I,El Paso,2020-07-11,251,-10,400,32,2020-09-20
I,El Paso,2020-07-12,277,26,382,-18,2020-09-20
I,El Paso,2020-07-13,285,8,417,35,2020-09-20
I,El Paso,2020-07-14,283,-2,390,-27,2020-09-20
I,El Paso,2020-07-15,287,4,358,-32,2020-09-20
I,El Paso,2020-07-16,273,-14,410,52,2020-09-20
I,El Paso,2020-07-17,268,-5,406,-4,2020-09-20
I,El Paso,2020-07-18,292,24,439,33,2020-09-20
I,El Paso,2020-07-19,270,-22,424,-15,2020-09-20
I,El Paso,2020-07-20,286,16,439,15,2020-09-20
I,El Paso,2020-07-21,302,16,385,-54,2020-09-20
I,El Paso,2020-07-22,306,4,381,-4,2020-09-20
I,El Paso,2020-07-23,183,-123,358,-23,2020-09-20
I,El Paso,2020-07-24,317,134,335,-23,2020-09-20
I,El Paso,2020-07-25,322,5,396,61,2020-09-20
I,El Paso,2020-07-26,195,-127,115,-281,2020-09-20
I,El Paso,2020-07-27,288,93,297,182,2020-09-20
I,El Paso,2020-07-28,282,-6,374,77,2020-09-20
I,El Paso,2020-07-29,266,-16,422,48,2020-09-20
I,El Paso,2020-07-30,279,13,353,-69,2020-09-20
I,El Paso,2020-07-31,264,-15,453,100,2020-09-20
I,El Paso,2020-08-01,277,13,360,-93,2020-09-20
I,El Paso,2020-08-02,277,0,358,-2,2020-09-20
I,El Paso,2020-08-03,290,13,387,29,2020-09-20
I,El Paso,2020-08-04,288,-2,405,18,2020-09-20
I,El Paso,2020-08-05,250,-38,367,-38,2020-09-20
I,El Paso,2020-08-06,255,5,355,-12,2020-09-20
I,El Paso,2020-08-07,236,-19,364,9,2020-09-20
I,El Paso,2020-08-09,211,-25,409,7,2020-09-20
I,El Paso,2020-08-10,207,-4,421,12,2020-09-20
I,El Paso,2020-08-11,208,1,651,230,2020-09-20
I,El Paso,2020-08-12,185,-23,393,-258,2020-09-20
I,El Paso,2020-08-13,194,9,397,4,2020-09-20
I,El Paso,2020-08-14,183,-11,387,-10,2020-09-20
I,El Paso,2020-08-15,161,-22,425,38,2020-09-20
I,El Paso,2020-08-17,147,-14,434,9,2020-09-20
I,El Paso,2020-08-18,160,13,447,13,2020-09-20
I,El Paso,2020-08-19,168,8,418,-29,2020-09-20
I,El Paso,2020-08-20,161,-7,376,-42,2020-09-20
I,El Paso,2020-08-21,166,5,370,-6,2020-09-20
I,El Paso,2020-08-22,135,-31,407,37,2020-09-20
I,El Paso,2020-08-23,136,1,420,13,2020-09-20
I,El Paso,2020-08-24,136,0,438,18,2020-09-20
I,El Paso,2020-08-25,131,-5,433,-5,2020-09-20
I,El Paso,2020-08-26,131,0,416,-17,2020-09-20
I,El Paso,2020-08-27,134,3,483,67,2020-09-20
I,El Paso,2020-08-28,139,5,480,-3,2020-09-20
I,El Paso,2020-08-29,137,-2,420,-60,2020-09-20
I,El Paso,2020-08-30,132,-5,427,7,2020-09-20
I,El Paso,2020-08-31,123,-9,434,7,2020-09-20
I,El Paso,2020-09-01,130,7,430,-4,2020-09-20
I,El Paso,2020-09-02,126,-4,404,-26,2020-09-20
I,El Paso,2020-09-03,122,-4,415,11,2020-09-20
I,El Paso,2020-09-04,106,-16,448,33,2020-09-20
I,El Paso,2020-09-05,107,1,436,-12,2020-09-20
I,El Paso,2020-09-06,105,-2,473,37,2020-09-20
I,El Paso,2020-09-07,102,-3,494,21,2020-09-20
I,El Paso,2020-09-08,105,3,471,-23,2020-09-20
I,El Paso,2020-09-09,115,10,435,-36,2020-09-20
I,El Paso,2020-09-10,110,-5,356,-79,2020-09-20
I,El Paso,2020-09-11,113,3,396,40,2020-09-20
I,El Paso,2020-09-12,114,1,417,21,2020-09-20
I,El Paso,2020-09-13,110,-4,437,20,2020-09-20
I,El Paso,2020-09-14,110,0,437,0,2020-09-20
I,El Paso,2020-09-15,114,4,418,-19,2020-09-20
I,El Paso,2020-09-16,118,4,382,-36,2020-09-20
I,El Paso,2020-09-17,122,4,341,-41,2020-09-20
I,El Paso,2020-09-18,128,6,351,10,2020-09-20
I,El Paso,2020-09-19,138,10,335,-16,2020-09-20
I,El Paso,,231,93,407,72,2020-09-20
I,El Paso,,161,-70,407,72,2020-09-20
J,Midland/Odessa,2020-04-12,10,,732,,2020-09-20
J,Midland/Odessa,2020-04-13,11,1,689,-43,2020-09-20
J,Midland/Odessa,2020-04-14,17,6,677,-12,2020-09-20
J,Midland/Odessa,2020-04-15,7,-10,682,5,2020-09-20
J,Midland/Odessa,2020-04-16,10,3,623,-59,2020-09-20
J,Midland/Odessa,2020-04-17,15,5,637,14,2020-09-20
J,Midland/Odessa,2020-04-18,12,-3,616,-21,2020-09-20
J,Midland/Odessa,2020-04-19,10,-2,615,-1,2020-09-20
J,Midland/Odessa,2020-04-20,10,0,622,7,2020-09-20
J,Midland/Odessa,2020-04-21,8,-2,661,39,2020-09-20
J,Midland/Odessa,2020-04-22,11,3,715,54,2020-09-20
J,Midland/Odessa,2020-04-23,10,-1,379,-336,2020-09-20
J,Midland/Odessa,2020-04-24,8,-2,675,296,2020-09-20
J,Midland/Odessa,2020-04-25,7,-1,667,-8,2020-09-20
J,Midland/Odessa,2020-04-26,6,-1,633,-34,2020-09-20
J,Midland/Odessa,2020-04-27,8,2,816,183,2020-09-20
J,Midland/Odessa,2020-04-28,8,0,826,10,2020-09-20
J,Midland/Odessa,2020-04-29,6,-2,731,-95,2020-09-20
J,Midland/Odessa,2020-04-30,7,1,698,-33,2020-09-20
J,Midland/Odessa,2020-05-01,7,0,695,-3,2020-09-20
J,Midland/Odessa,2020-05-02,6,-1,698,3,2020-09-20
J,Midland/Odessa,2020-05-03,8,2,640,-58,2020-09-20
J,Midland/Odessa,2020-05-04,8,0,567,-73,2020-09-20
J,Midland/Odessa,2020-05-05,15,7,562,-5,2020-09-20
J,Midland/Odessa,2020-05-06,27,12,524,-38,2020-09-20
J,Midland/Odessa,2020-05-07,28,1,540,16,2020-09-20
J,Midland/Odessa,2020-05-08,29,1,522,-18,2020-09-20
J,Midland/Odessa,2020-05-09,32,3,545,23,2020-09-20
J,Midland/Odessa,2020-05-10,30,-2,601,56,2020-09-20
J,Midland/Odessa,2020-05-11,31,1,639,38,2020-09-20
J,Midland/Odessa,2020-05-12,29,-2,617,-22,2020-09-20
J,Midland/Odessa,2020-05-13,32,3,636,19,2020-09-20
J,Midland/Odessa,2020-05-14,30,-2,637,1,2020-09-20
J,Midland/Odessa,2020-05-15,30,0,653,16,2020-09-20
J,Midland/Odessa,2020-05-16,27,-3,682,29,2020-09-20
J,Midland/Odessa,2020-05-17,22,-5,698,16,2020-09-20
J,Midland/Odessa,2020-05-18,18,-4,711,13,2020-09-20
J,Midland/Odessa,2020-05-19,18,0,676,-35,2020-09-20
J,Midland/Odessa,2020-05-20,12,-6,598,-78,2020-09-20
J,Midland/Odessa,2020-05-21,9,-3,568,-30,2020-09-20
J,Midland/Odessa,2020-05-22,9,0,579,11,2020-09-20
J,Midland/Odessa,2020-05-23,10,1,516,-63,2020-09-20
J,Midland/Odessa,2020-05-24,11,1,544,28,2020-09-20
J,Midland/Odessa,2020-05-25,15,4,572,28,2020-09-20
J,Midland/Odessa,2020-05-26,16,1,558,-14,2020-09-20
J,Midland/Odessa,2020-05-27,16,0,623,65,2020-09-20
J,Midland/Odessa,2020-05-28,17,1,549,-74,2020-09-20
J,Midland/Odessa,2020-05-29,19,2,554,5,2020-09-20
J,Midland/Odessa,2020-05-30,16,-3,537,-17,2020-09-20
J,Midland/Odessa,2020-05-31,17,1,540,3,2020-09-20
J,Midland/Odessa,2020-06-01,18,1,553,13,2020-09-20
J,Midland/Odessa,2020-06-02,19,1,522,-31,2020-09-20
J,Midland/Odessa,2020-06-03,18,-1,482,-40,2020-09-20
J,Midland/Odessa,2020-06-04,18,0,508,26,2020-09-20
J,Midland/Odessa,2020-06-05,19,1,475,-33,2020-09-20
J,Midland/Odessa,2020-06-06,20,1,505,30,2020-09-20
J,Midland/Odessa,2020-06-07,22,2,540,35,2020-09-20
J,Midland/Odessa,2020-06-08,23,1,536,-4,2020-09-20
J,Midland/Odessa,2020-06-09,23,0,523,-13,2020-09-20
J,Midland/Odessa,2020-06-10,23,0,462,-61,2020-09-20
J,Midland/Odessa,2020-06-11,19,-4,477,15,2020-09-20
J,Midland/Odessa,2020-06-12,20,1,516,39,2020-09-20
J,Midland/Odessa,2020-06-13,21,1,517,1,2020-09-20
J,Midland/Odessa,2020-06-14,21,0,497,-20,2020-09-20
J,Midland/Odessa,2020-06-15,23,2,607,110,2020-09-20
J,Midland/Odessa,2020-06-16,25,2,446,-161,2020-09-20
J,Midland/Odessa,2020-06-17,25,0,489,43,2020-09-20
J,Midland/Odessa,2020-06-18,23,-2,506,17,2020-09-20
J,Midland/Odessa,2020-06-19,25,2,512,6,2020-09-20
J,Midland/Odessa,2020-06-20,27,2,515,3,2020-09-20
J,Midland/Odessa,2020-06-21,32,5,522,7,2020-09-20
J,Midland/Odessa,2020-06-22,35,3,533,11,2020-09-20
J,Midland/Odessa,2020-06-23,43,8,622,89,2020-09-20
J,Midland/Odessa,2020-06-24,39,-4,506,-116,2020-09-20
J,Midland/Odessa,2020-06-25,47,8,457,-49,2020-09-20
J,Midland/Odessa,2020-06-26,46,-1,463,6,2020-09-20
J,Midland/Odessa,2020-06-27,56,10,488,25,2020-09-20
J,Midland/Odessa,2020-06-28,58,2,475,-13,2020-09-20
J,Midland/Odessa,2020-06-29,54,-4,534,59,2020-09-20
J,Midland/Odessa,2020-06-30,58,4,528,-6,2020-09-20
J,Midland/Odessa,2020-07-01,59,1,458,-70,2020-09-20
J,Midland/Odessa,2020-07-02,60,1,495,37,2020-09-20
J,Midland/Odessa,2020-07-03,72,12,476,-19,2020-09-20
J,Midland/Odessa,2020-07-04,81,9,508,32,2020-09-20
J,Midland/Odessa,2020-07-05,91,10,453,-55,2020-09-20
J,Midland/Odessa,2020-07-06,90,-1,530,77,2020-09-20
J,Midland/Odessa,2020-07-07,85,-5,581,51,2020-09-20
J,Midland/Odessa,2020-07-08,87,2,547,-34,2020-09-20
J,Midland/Odessa,2020-07-09,101,14,551,4,2020-09-20
J,Midland/Odessa,2020-07-10,106,5,485,-66,2020-09-20
J,Midland/Odessa,2020-07-11,114,8,487,2,2020-09-20
J,Midland/Odessa,2020-07-12,113,-1,462,-25,2020-09-20
J,Midland/Odessa,2020-07-13,113,0,521,59,2020-09-20
J,Midland/Odessa,2020-07-14,121,8,516,-5,2020-09-20
J,Midland/Odessa,2020-07-15,130,9,449,-67,2020-09-20
J,Midland/Odessa,2020-07-16,130,0,436,-13,2020-09-20
J,Midland/Odessa,2020-07-17,119,-11,442,6,2020-09-20
J,Midland/Odessa,2020-07-18,116,-3,439,-3,2020-09-20
J,Midland/Odessa,2020-07-19,114,-2,432,-7,2020-09-20
J,Midland/Odessa,2020-07-20,112,-2,500,68,2020-09-20
J,Midland/Odessa,2020-07-21,110,-2,470,-30,2020-09-20
J,Midland/Odessa,2020-07-22,119,9,464,-6,2020-09-20
J,Midland/Odessa,2020-07-23,47,-72,378,-86,2020-09-20
J,Midland/Odessa,2020-07-24,116,69,941,563,2020-09-20
J,Midland/Odessa,2020-07-25,125,9,936,-5,2020-09-20
J,Midland/Odessa,2020-07-26,123,-2,770,-166,2020-09-20
J,Midland/Odessa,2020-07-27,117,-6,809,39,2020-09-20
J,Midland/Odessa,2020-07-28,102,-15,610,-199,2020-09-20
J,Midland/Odessa,2020-07-29,98,-4,608,-2,2020-09-20
J,Midland/Odessa,2020-07-30,103,5,606,-2,2020-09-20
J,Midland/Odessa,2020-07-31,105,2,497,-109,2020-09-20
J,Midland/Odessa,2020-08-01,90,-15,472,-25,2020-09-20
J,Midland/Odessa,2020-08-02,87,-3,549,77,2020-09-20
J,Midland/Odessa,2020-08-03,90,3,511,-38,2020-09-20
J,Midland/Odessa,2020-08-04,94,4,509,-2,2020-09-20
J,Midland/Odessa,2020-08-05,82,-12,549,40,2020-09-20
J,Midland/Odessa,2020-08-06,83,1,546,-3,2020-09-20
J,Midland/Odessa,2020-08-07,71,-12,485,-61,2020-09-20
J,Midland/Odessa,2020-08-09,70,-1,524,-48,2020-09-20
J,Midland/Odessa,2020-08-10,72,2,530,6,2020-09-20
J,Midland/Odessa,2020-08-11,75,3,506,-24,2020-09-20
J,Midland/Odessa,2020-08-12,71,-4,556,50,2020-09-20
J,Midland/Odessa,2020-08-13,77,6,554,-2,2020-09-20
J,Midland/Odessa,2020-08-14,72,-5,595,41,2020-09-20
J,Midland/Odessa,2020-08-15,65,-7,538,-57,2020-09-20
J,Midland/Odessa,2020-08-17,80,15,521,-17,2020-09-20
J,Midland/Odessa,2020-08-18,77,-3,532,11,2020-09-20
J,Midland/Odessa,2020-08-19,73,-4,471,-61,2020-09-20
J,Midland/Odessa,2020-08-20,58,-15,509,38,2020-09-20
J,Midland/Odessa,2020-08-21,64,6,565,56,2020-09-20
J,Midland/Odessa,2020-08-22,66,2,611,46,2020-09-20
J,Midland/Odessa,2020-08-23,68,2,596,-15,2020-09-20
J,Midland/Odessa,2020-08-24,69,1,624,28,2020-09-20
J,Midland/Odessa,2020-08-25,61,-8,615,-9,2020-09-20
J,Midland/Odessa,2020-08-26,66,5,585,-30,2020-09-20
J,Midland/Odessa,2020-08-27,61,-5,564,-21,2020-09-20
J,Midland/Odessa,2020-08-28,64,3,550,-14,2020-09-20
J,Midland/Odessa,2020-08-29,62,-2,539,-11,2020-09-20
J,Midland/Odessa,2020-08-30,58,-4,539,0,2020-09-20
J,Midland/Odessa,2020-08-31,58,0,588,49,2020-09-20
J,Midland/Odessa,2020-09-01,66,8,675,87,2020-09-20
J,Midland/Odessa,2020-09-02,61,-5,608,-67,2020-09-20
J,Midland/Odessa,2020-09-03,55,-6,663,55,2020-09-20
J,Midland/Odessa,2020-09-04,64,9,621,-42,2020-09-20
J,Midland/Odessa,2020-09-05,65,1,637,16,2020-09-20
J,Midland/Odessa,2020-09-06,65,0,628,-9,2020-09-20
J,Midland/Odessa,2020-09-07,64,-1,570,-58,2020-09-20
J,Midland/Odessa,2020-09-08,64,0,549,-21,2020-09-20
J,Midland/Odessa,2020-09-09,62,-2,538,-11,2020-09-20
J,Midland/Odessa,2020-09-10,67,5,556,18,2020-09-20
J,Midland/Odessa,2020-09-11,71,4,539,-17,2020-09-20
J,Midland/Odessa,2020-09-12,65,-6,532,-7,2020-09-20
J,Midland/Odessa,2020-09-13,64,-1,523,-9,2020-09-20
J,Midland/Odessa,2020-09-14,55,-9,520,-3,2020-09-20
J,Midland/Odessa,2020-09-15,62,7,512,-8,2020-09-20
J,Midland/Odessa,2020-09-16,63,1,506,-6,2020-09-20
J,Midland/Odessa,2020-09-17,73,10,501,-5,2020-09-20
J,Midland/Odessa,2020-09-18,56,-17,500,-1,2020-09-20
J,Midland/Odessa,2020-09-19,58,2,522,22,2020-09-20
J,Midland/Odessa,,70,12,524,2,2020-09-20
J,Midland/Odessa,,69,-1,524,2,2020-09-20
K,San Angelo,2020-04-12,0,,284,,2020-09-20
K,San Angelo,2020-04-13,0,0,293,9,2020-09-20
K,San Angelo,2020-04-14,0,0,298,5,2020-09-20
K,San Angelo,2020-04-15,0,0,280,-18,2020-09-20
K,San Angelo,2020-04-16,0,0,271,-9,2020-09-20
K,San Angelo,2020-04-17,0,0,302,31,2020-09-20
K,San Angelo,2020-04-18,0,0,297,-5,2020-09-20
K,San Angelo,2020-04-19,0,0,285,-12,2020-09-20
K,San Angelo,2020-04-20,0,0,285,0,2020-09-20
K,San Angelo,2020-04-21,0,0,264,-21,2020-09-20
K,San Angelo,2020-04-22,0,0,132,-132,2020-09-20
K,San Angelo,2020-04-23,0,0,252,120,2020-09-20
K,San Angelo,2020-04-24,0,0,177,-75,2020-09-20
K,San Angelo,2020-04-25,0,0,257,80,2020-09-20
K,San Angelo,2020-04-26,4,4,259,2,2020-09-20
K,San Angelo,2020-04-27,2,-2,277,18,2020-09-20
K,San Angelo,2020-04-28,0,-2,275,-2,2020-09-20
K,San Angelo,2020-04-29,0,0,274,-1,2020-09-20
K,San Angelo,2020-04-30,0,0,273,-1,2020-09-20
K,San Angelo,2020-05-01,0,0,262,-11,2020-09-20
K,San Angelo,2020-05-02,0,0,267,5,2020-09-20
K,San Angelo,2020-05-03,0,0,273,6,2020-09-20
K,San Angelo,2020-05-04,0,0,279,6,2020-09-20
K,San Angelo,2020-05-05,0,0,270,-9,2020-09-20
K,San Angelo,2020-05-06,0,0,248,-22,2020-09-20
K,San Angelo,2020-05-07,0,0,249,1,2020-09-20
K,San Angelo,2020-05-08,0,0,237,-12,2020-09-20
K,San Angelo,2020-05-09,1,1,243,6,2020-09-20
K,San Angelo,2020-05-10,2,1,247,4,2020-09-20
K,San Angelo,2020-05-11,2,0,254,7,2020-09-20
K,San Angelo,2020-05-12,1,-1,239,-15,2020-09-20
K,San Angelo,2020-05-13,0,-1,227,-12,2020-09-20
K,San Angelo,2020-05-14,0,0,229,2,2020-09-20
K,San Angelo,2020-05-15,0,0,248,19,2020-09-20
K,San Angelo,2020-05-16,0,0,304,56,2020-09-20
K,San Angelo,2020-05-17,0,0,223,-81,2020-09-20
K,San Angelo,2020-05-18,0,0,225,2,2020-09-20
K,San Angelo,2020-05-19,0,0,228,3,2020-09-20
K,San Angelo,2020-05-20,3,3,225,-3,2020-09-20
K,San Angelo,2020-05-21,0,-3,205,-20,2020-09-20
K,San Angelo,2020-05-22,0,0,210,5,2020-09-20
K,San Angelo,2020-05-23,0,0,202,-8,2020-09-20
K,San Angelo,2020-05-24,0,0,242,40,2020-09-20
K,San Angelo,2020-05-25,0,0,247,5,2020-09-20
K,San Angelo,2020-05-26,0,0,252,5,2020-09-20
K,San Angelo,2020-05-27,0,0,239,-13,2020-09-20
K,San Angelo,2020-05-28,1,1,228,-11,2020-09-20
K,San Angelo,2020-05-29,1,0,207,-21,2020-09-20
K,San Angelo,2020-05-30,1,0,209,2,2020-09-20
K,San Angelo,2020-05-31,1,0,215,6,2020-09-20
K,San Angelo,2020-06-01,0,-1,215,0,2020-09-20
K,San Angelo,2020-06-02,0,0,210,-5,2020-09-20
K,San Angelo,2020-06-03,0,0,197,-13,2020-09-20
K,San Angelo,2020-06-04,2,2,175,-22,2020-09-20
K,San Angelo,2020-06-05,2,0,184,9,2020-09-20
K,San Angelo,2020-06-06,2,0,186,2,2020-09-20
K,San Angelo,2020-06-07,2,0,210,24,2020-09-20
K,San Angelo,2020-06-08,2,0,179,-31,2020-09-20
K,San Angelo,2020-06-09,2,0,177,-2,2020-09-20
K,San Angelo,2020-06-10,0,-2,171,-6,2020-09-20
K,San Angelo,2020-06-11,0,0,156,-15,2020-09-20
K,San Angelo,2020-06-12,1,1,183,27,2020-09-20
K,San Angelo,2020-06-13,1,0,176,-7,2020-09-20
K,San Angelo,2020-06-14,2,1,181,5,2020-09-20
K,San Angelo,2020-06-15,2,0,182,1,2020-09-20
K,San Angelo,2020-06-16,2,0,180,-2,2020-09-20
K,San Angelo,2020-06-17,2,0,140,-40,2020-09-20
K,San Angelo,2020-06-18,2,0,164,24,2020-09-20
K,San Angelo,2020-06-19,3,1,162,-2,2020-09-20
K,San Angelo,2020-06-20,3,0,159,-3,2020-09-20
K,San Angelo,2020-06-21,5,2,183,24,2020-09-20
K,San Angelo,2020-06-22,6,1,180,-3,2020-09-20
K,San Angelo,2020-06-23,7,1,151,-29,2020-09-20
K,San Angelo,2020-06-24,8,1,133,-18,2020-09-20
K,San Angelo,2020-06-25,12,4,131,-2,2020-09-20
K,San Angelo,2020-06-26,12,0,141,10,2020-09-20
K,San Angelo,2020-06-27,15,3,144,3,2020-09-20
K,San Angelo,2020-06-28,15,0,173,29,2020-09-20
K,San Angelo,2020-06-29,15,0,195,22,2020-09-20
K,San Angelo,2020-06-30,15,0,195,0,2020-09-20
K,San Angelo,2020-07-01,15,0,177,-18,2020-09-20
K,San Angelo,2020-07-02,33,18,170,-7,2020-09-20
K,San Angelo,2020-07-03,26,-7,162,-8,2020-09-20
K,San Angelo,2020-07-04,28,2,188,26,2020-09-20
K,San Angelo,2020-07-05,27,-1,184,-4,2020-09-20
K,San Angelo,2020-07-06,28,1,185,1,2020-09-20
K,San Angelo,2020-07-07,37,9,168,-17,2020-09-20
K,San Angelo,2020-07-08,36,-1,142,-26,2020-09-20
K,San Angelo,2020-07-09,47,11,176,34,2020-09-20
K,San Angelo,2020-07-10,49,2,175,-1,2020-09-20
K,San Angelo,2020-07-11,51,2,174,-1,2020-09-20
K,San Angelo,2020-07-12,41,-10,187,13,2020-09-20
K,San Angelo,2020-07-13,39,-2,170,-17,2020-09-20
K,San Angelo,2020-07-14,39,0,158,-12,2020-09-20
K,San Angelo,2020-07-15,39,0,186,28,2020-09-20
K,San Angelo,2020-07-16,32,-7,192,6,2020-09-20
K,San Angelo,2020-07-17,41,9,192,0,2020-09-20
K,San Angelo,2020-07-18,39,-2,191,-1,2020-09-20
K,San Angelo,2020-07-19,42,3,196,5,2020-09-20
K,San Angelo,2020-07-20,37,-5,193,-3,2020-09-20
K,San Angelo,2020-07-21,39,2,184,-9,2020-09-20
K,San Angelo,2020-07-22,39,0,165,-19,2020-09-20
K,San Angelo,2020-07-23,37,-2,127,-38,2020-09-20
K,San Angelo,2020-07-24,40,3,129,2,2020-09-20
K,San Angelo,2020-07-25,41,1,125,-4,2020-09-20
K,San Angelo,2020-07-26,48,7,167,42,2020-09-20
K,San Angelo,2020-07-27,81,33,200,33,2020-09-20
K,San Angelo,2020-07-28,48,-33,168,-32,2020-09-20
K,San Angelo,2020-07-29,45,-3,325,157,2020-09-20
K,San Angelo,2020-07-30,54,9,368,43,2020-09-20
K,San Angelo,2020-07-31,42,-12,164,-204,2020-09-20
K,San Angelo,2020-08-01,41,-1,161,-3,2020-09-20
K,San Angelo,2020-08-02,51,10,383,222,2020-09-20
K,San Angelo,2020-08-03,49,-2,393,10,2020-09-20
K,San Angelo,2020-08-04,46,-3,408,15,2020-09-20
K,San Angelo,2020-08-05,53,7,407,-1,2020-09-20
K,San Angelo,2020-08-06,51,-2,400,-7,2020-09-20
K,San Angelo,2020-08-07,52,1,396,-4,2020-09-20
K,San Angelo,2020-08-09,53,1,400,1,2020-09-20
K,San Angelo,2020-08-10,53,0,402,2,2020-09-20
K,San Angelo,2020-08-11,52,-1,404,2,2020-09-20
K,San Angelo,2020-08-12,60,8,402,-2,2020-09-20
K,San Angelo,2020-08-13,56,-4,406,4,2020-09-20
K,San Angelo,2020-08-14,49,-7,406,0,2020-09-20
K,San Angelo,2020-08-15,45,-4,399,-7,2020-09-20
K,San Angelo,2020-08-17,44,-1,399,0,2020-09-20
K,San Angelo,2020-08-18,49,5,406,7,2020-09-20
K,San Angelo,2020-08-19,47,-2,409,3,2020-09-20
K,San Angelo,2020-08-20,49,2,413,4,2020-09-20
K,San Angelo,2020-08-21,52,3,408,-5,2020-09-20
K,San Angelo,2020-08-22,52,0,403,-5,2020-09-20
K,San Angelo,2020-08-23,49,-3,405,2,2020-09-20
K,San Angelo,2020-08-24,49,0,406,1,2020-09-20
K,San Angelo,2020-08-25,45,-4,413,7,2020-09-20
K,San Angelo,2020-08-26,42,-3,407,-6,2020-09-20
K,San Angelo,2020-08-27,35,-7,407,0,2020-09-20
