TSA_ID,TSA_Name,Date,DailyCount,DailyDelta,LastUpdateDate
E,Dallas/Ft. Worth,2020-06-22,3346,169,2020-07-25
E,Dallas/Ft. Worth,2020-06-23,3340,-6,2020-07-25
E,Dallas/Ft. Worth,2020-06-24,3113,-227,2020-07-25
E,Dallas/Ft. Worth,2020-06-25,2884,-229,2020-07-25
E,Dallas/Ft. Worth,2020-06-26,2725,-159,2020-07-25
E,Dallas/Ft. Worth,2020-06-27,2765,40,2020-07-25
E,Dallas/Ft. Worth,2020-06-28,2789,24,2020-07-25
E,Dallas/Ft. Worth,2020-06-29,2937,148,2020-07-25
E,Dallas/Ft. Worth,2020-06-30,2959,22,2020-07-25
E,Dallas/Ft. Worth,2020-07-01,3184,225,2020-07-25
E,Dallas/Ft. Worth,2020-07-02,2463,-721,2020-07-25
E,Dallas/Ft. Worth,2020-07-03,2508,45,2020-07-25
E,Dallas/Ft. Worth,2020-07-04,2692,184,2020-07-25
E,Dallas/Ft. Worth,2020-07-05,3047,355,2020-07-25
E,Dallas/Ft. Worth,2020-07-06,2907,-140,2020-07-25
E,Dallas/Ft. Worth,2020-07-07,2715,-192,2020-07-25
E,Dallas/Ft. Worth,2020-07-08,2451,-264,2020-07-25
E,Dallas/Ft. Worth,2020-07-09,2293,-158,2020-07-25
E,Dallas/Ft. Worth,2020-07-10,2142,-151,2020-07-25
E,Dallas/Ft. Worth,2020-07-11,2507,365,2020-07-25
E,Dallas/Ft. Worth,2020-07-12,2689,182,2020-07-25
E,Dallas/Ft. Worth,2020-07-13,2587,-102,2020-07-25
E,Dallas/Ft. Worth,2020-07-14,2595,8,2020-07-25
E,Dallas/Ft. Worth,2020-07-15,2485,-110,2020-07-25
E,Dallas/Ft. Worth,2020-07-16,2610,125,2020-07-25
E,Dallas/Ft. Worth,2020-07-17,2456,-154,2020-07-25
E,Dallas/Ft. Worth,2020-07-18,2549,93,2020-07-25
E,Dallas/Ft. Worth,2020-07-19,2609,60,2020-07-25
E,Dallas/Ft. Worth,2020-07-20,2735,126,2020-07-25
E,Dallas/Ft. Worth,2020-07-21,2748,13,2020-07-25
E,Dallas/Ft. Worth,2020-07-22,2477,-271,2020-07-25
E,Dallas/Ft. Worth,2020-07-23,2376,-101,2020-07-25
E,Dallas/Ft. Worth,2020-07-24,2251,-125,2020-07-25
F,Paris,2020-04-12,,,2020-07-25
F,Paris,2020-04-13,,,2020-07-25
F,Paris,2020-04-14,,,2020-07-25
F,Paris,2020-04-15,,,2020-07-25
F,Paris,2020-04-16,,,2020-07-25
F,Paris,2020-04-17,,,2020-07-25
F,Paris,2020-04-18,,,2020-07-25
F,Paris,2020-04-19,,,2020-07-25
F,Paris,2020-04-20,,,2020-07-25
F,Paris,2020-04-21,,,2020-07-25
F,Paris,2020-04-22,,,2020-07-25
F,Paris,2020-04-23,,,2020-07-25
F,Paris,2020-04-24,,,2020-07-25
F,Paris,2020-04-25,,,2020-07-25
F,Paris,2020-04-26,,,2020-07-25
F,Paris,2020-04-27,,,2020-07-25
F,Paris,2020-04-28,,,2020-07-25
F,Paris,2020-04-29,,,2020-07-25
F,Paris,2020-04-30,,,2020-07-25
F,Paris,2020-05-01,,,2020-07-25
F,Paris,2020-05-02,,,2020-07-25
F,Paris,2020-05-03,,,2020-07-25
F,Paris,2020-05-04,,,2020-07-25
F,Paris,2020-05-05,,,2020-07-25
F,Paris,2020-05-06,,,2020-07-25
F,Paris,2020-05-07,,,2020-07-25
F,Paris,2020-05-08,,,2020-07-25
F,Paris,2020-05-09,,,2020-07-25
F,Paris,2020-05-10,,,2020-07-25
F,Paris,2020-05-11,,,2020-07-25
F,Paris,2020-05-12,,,2020-07-25
F,Paris,2020-05-13,,,2020-07-25
F,Paris,2020-05-14,,,2020-07-25
F,Paris,2020-05-15,,,2020-07-25
F,Paris,2020-05-16,,,2020-07-25
F,Paris,2020-05-17,,,2020-07-25
F,Paris,2020-05-18,,,2020-07-25
F,Paris,2020-05-19,,,2020-07-25
F,Paris,2020-05-20,,,2020-07-25
F,Paris,2020-05-21,,,2020-07-25
F,Paris,2020-05-22,,,2020-07-25
F,Paris,2020-05-23,,,2020-07-25
F,Paris,2020-05-24,,,2020-07-25
F,Paris,2020-05-25,,,2020-07-25
F,Paris,2020-05-26,,,2020-07-25
F,Paris,2020-05-27,,,2020-07-25
F,Paris,2020-05-28,,,2020-07-25
F,Paris,2020-05-29,773,,2020-07-25
F,Paris,2020-05-30,764,-9,2020-07-25
F,Paris,2020-05-31,805,41,2020-07-25
F,Paris,2020-06-01,806,1,2020-07-25
F,Paris,2020-06-02,789,-17,2020-07-25
F,Paris,2020-06-03,781,-8,2020-07-25
F,Paris,2020-06-04,792,11,2020-07-25
F,Paris,2020-06-05,785,-7,2020-07-25
F,Paris,2020-06-06,783,-2,2020-07-25
F,Paris,2020-06-07,784,1,2020-07-25
F,Paris,2020-06-08,785,1,2020-07-25
F,Paris,2020-06-09,765,-20,2020-07-25
F,Paris,2020-06-10,763,-2,2020-07-25
F,Paris,2020-06-11,688,-75,2020-07-25
F,Paris,2020-06-12,789,101,2020-07-25
F,Paris,2020-06-13,786,-3,2020-07-25
F,Paris,2020-06-14,786,0,2020-07-25
F,Paris,2020-06-15,779,-7,2020-07-25
F,Paris,2020-06-16,787,8,2020-07-25
F,Paris,2020-06-17,793,6,2020-07-25
F,Paris,2020-06-18,780,-13,2020-07-25
F,Paris,2020-06-19,786,6,2020-07-25
F,Paris,2020-06-20,793,7,2020-07-25
F,Paris,2020-06-21,795,2,2020-07-25
F,Paris,2020-06-22,767,-28,2020-07-25
F,Paris,2020-06-23,780,13,2020-07-25
F,Paris,2020-06-24,793,13,2020-07-25
F,Paris,2020-06-25,775,-18,2020-07-25
F,Paris,2020-06-26,781,6,2020-07-25
F,Paris,2020-06-27,770,-11,2020-07-25
F,Paris,2020-06-28,794,24,2020-07-25
F,Paris,2020-06-29,798,4,2020-07-25
F,Paris,2020-06-30,803,5,2020-07-25
F,Paris,2020-07-01,782,-21,2020-07-25
F,Paris,2020-07-02,796,14,2020-07-25
F,Paris,2020-07-03,824,28,2020-07-25
F,Paris,2020-07-04,819,-5,2020-07-25
F,Paris,2020-07-05,815,-4,2020-07-25
F,Paris,2020-07-06,770,-45,2020-07-25
F,Paris,2020-07-07,816,46,2020-07-25
F,Paris,2020-07-08,803,-13,2020-07-25
F,Paris,2020-07-09,786,-17,2020-07-25
F,Paris,2020-07-10,794,8,2020-07-25
F,Paris,2020-07-11,805,11,2020-07-25
F,Paris,2020-07-12,809,4,2020-07-25
F,Paris,2020-07-13,804,-5,2020-07-25
F,Paris,2020-07-14,788,-16,2020-07-25
F,Paris,2020-07-15,772,-16,2020-07-25
F,Paris,2020-07-16,782,10,2020-07-25
F,Paris,2020-07-17,799,17,2020-07-25
F,Paris,2020-07-18,801,2,2020-07-25
F,Paris,2020-07-19,769,-32,2020-07-25
F,Paris,2020-07-20,805,36,2020-07-25
F,Paris,2020-07-21,802,-3,2020-07-25
F,Paris,2020-07-22,798,-4,2020-07-25
F,Paris,2020-07-23,462,-336,2020-07-25
F,Paris,2020-07-24,838,376,2020-07-25
G,Longview/Tyler,2020-04-12,714,,2020-07-25
G,Longview/Tyler,2020-04-13,734,20,2020-07-25
G,Longview/Tyler,2020-04-14,739,5,2020-07-25
G,Longview/Tyler,2020-04-15,752,13,2020-07-25
G,Longview/Tyler,2020-04-16,682,-70,2020-07-25
G,Longview/Tyler,2020-04-17,736,54,2020-07-25
G,Longview/Tyler,2020-04-18,665,-71,2020-07-25
G,Longview/Tyler,2020-04-19,589,-76,2020-07-25
G,Longview/Tyler,2020-04-20,610,21,2020-07-25
G,Longview/Tyler,2020-04-21,659,49,2020-07-25
G,Longview/Tyler,2020-04-22,595,-64,2020-07-25
G,Longview/Tyler,2020-04-23,590,-5,2020-07-25
G,Longview/Tyler,2020-04-24,664,74,2020-07-25
G,Longview/Tyler,2020-04-25,618,-46,2020-07-25
G,Longview/Tyler,2020-04-26,578,-40,2020-07-25
G,Longview/Tyler,2020-04-27,567,-11,2020-07-25
G,Longview/Tyler,2020-04-28,626,59,2020-07-25
G,Longview/Tyler,2020-04-29,582,-44,2020-07-25
G,Longview/Tyler,2020-04-30,596,14,2020-07-25
G,Longview/Tyler,2020-05-01,601,5,2020-07-25
G,Longview/Tyler,2020-05-02,539,-62,2020-07-25
G,Longview/Tyler,2020-05-03,545,6,2020-07-25
G,Longview/Tyler,2020-05-04,612,67,2020-07-25
G,Longview/Tyler,2020-05-05,595,-17,2020-07-25
G,Longview/Tyler,2020-05-06,508,-87,2020-07-25
G,Longview/Tyler,2020-05-07,500,-8,2020-07-25
G,Longview/Tyler,2020-05-08,536,36,2020-07-25
G,Longview/Tyler,2020-05-09,548,12,2020-07-25
G,Longview/Tyler,2020-05-10,607,59,2020-07-25
G,Longview/Tyler,2020-05-11,617,10,2020-07-25
G,Longview/Tyler,2020-05-12,651,34,2020-07-25
G,Longview/Tyler,2020-05-13,535,-116,2020-07-25
G,Longview/Tyler,2020-05-14,555,20,2020-07-25
G,Longview/Tyler,2020-05-15,575,20,2020-07-25
G,Longview/Tyler,2020-05-16,531,-44,2020-07-25
G,Longview/Tyler,2020-05-17,470,-61,2020-07-25
G,Longview/Tyler,2020-05-18,567,97,2020-07-25
G,Longview/Tyler,2020-05-19,572,5,2020-07-25
G,Longview/Tyler,2020-05-20,416,-156,2020-07-25
G,Longview/Tyler,2020-05-21,442,26,2020-07-25
G,Longview/Tyler,2020-05-22,440,-2,2020-07-25
G,Longview/Tyler,2020-05-23,457,17,2020-07-25
G,Longview/Tyler,2020-05-24,423,-34,2020-07-25
G,Longview/Tyler,2020-05-25,482,59,2020-07-25
G,Longview/Tyler,2020-05-26,497,15,2020-07-25
G,Longview/Tyler,2020-05-27,508,11,2020-07-25
G,Longview/Tyler,2020-05-28,458,-50,2020-07-25
G,Longview/Tyler,2020-05-29,518,60,2020-07-25
G,Longview/Tyler,2020-05-30,583,65,2020-07-25
G,Longview/Tyler,2020-05-31,570,-13,2020-07-25
G,Longview/Tyler,2020-06-01,601,31,2020-07-25
G,Longview/Tyler,2020-06-02,652,51,2020-07-25
G,Longview/Tyler,2020-06-03,514,-138,2020-07-25
G,Longview/Tyler,2020-06-04,534,20,2020-07-25
G,Longview/Tyler,2020-06-05,540,6,2020-07-25
G,Longview/Tyler,2020-06-06,538,-2,2020-07-25
G,Longview/Tyler,2020-06-07,582,44,2020-07-25
G,Longview/Tyler,2020-06-08,484,-98,2020-07-25
G,Longview/Tyler,2020-06-09,558,74,2020-07-25
G,Longview/Tyler,2020-06-10,470,-88,2020-07-25
G,Longview/Tyler,2020-06-11,441,-29,2020-07-25
G,Longview/Tyler,2020-06-12,530,89,2020-07-25
G,Longview/Tyler,2020-06-13,542,12,2020-07-25
G,Longview/Tyler,2020-06-14,529,-13,2020-07-25
G,Longview/Tyler,2020-06-15,508,-21,2020-07-25
G,Longview/Tyler,2020-06-16,515,7,2020-07-25
G,Longview/Tyler,2020-06-17,433,-82,2020-07-25
G,Longview/Tyler,2020-06-18,428,-5,2020-07-25
G,Longview/Tyler,2020-06-19,445,17,2020-07-25
G,Longview/Tyler,2020-06-20,408,-37,2020-07-25
G,Longview/Tyler,2020-06-21,511,103,2020-07-25
G,Longview/Tyler,2020-06-22,516,5,2020-07-25
G,Longview/Tyler,2020-06-23,547,31,2020-07-25
G,Longview/Tyler,2020-06-24,425,-122,2020-07-25
G,Longview/Tyler,2020-06-25,438,13,2020-07-25
G,Longview/Tyler,2020-06-26,435,-3,2020-07-25
G,Longview/Tyler,2020-06-27,541,106,2020-07-25
G,Longview/Tyler,2020-06-28,521,-20,2020-07-25
G,Longview/Tyler,2020-06-29,603,82,2020-07-25
G,Longview/Tyler,2020-06-30,579,-24,2020-07-25
G,Longview/Tyler,2020-07-01,559,-20,2020-07-25
G,Longview/Tyler,2020-07-02,484,-75,2020-07-25
G,Longview/Tyler,2020-07-03,500,16,2020-07-25
G,Longview/Tyler,2020-07-04,554,54,2020-07-25
G,Longview/Tyler,2020-07-05,577,23,2020-07-25
G,Longview/Tyler,2020-07-06,533,-44,2020-07-25
G,Longview/Tyler,2020-07-07,612,79,2020-07-25
G,Longview/Tyler,2020-07-08,509,-103,2020-07-25
G,Longview/Tyler,2020-07-09,477,-32,2020-07-25
G,Longview/Tyler,2020-07-10,461,-16,2020-07-25
G,Longview/Tyler,2020-07-11,482,21,2020-07-25
G,Longview/Tyler,2020-07-12,547,65,2020-07-25
G,Longview/Tyler,2020-07-13,543,-4,2020-07-25
G,Longview/Tyler,2020-07-14,533,-10,2020-07-25
G,Longview/Tyler,2020-07-15,464,-69,2020-07-25
G,Longview/Tyler,2020-07-16,484,20,2020-07-25
G,Longview/Tyler,2020-07-17,457,-27,2020-07-25
G,Longview/Tyler,2020-07-18,432,-25,2020-07-25
G,Longview/Tyler,2020-07-19,455,23,2020-07-25
G,Longview/Tyler,2020-07-20,472,17,2020-07-25
G,Longview/Tyler,2020-07-21,461,-11,2020-07-25
G,Longview/Tyler,2020-07-22,397,-64,2020-07-25
G,Longview/Tyler,2020-07-23,389,-8,2020-07-25
G,Longview/Tyler,2020-07-24,399,10,2020-07-25
H,Lufkin,2020-04-12,257,,2020-07-25
H,Lufkin,2020-04-13,253,-4,2020-07-25
H,Lufkin,2020-04-14,217,-36,2020-07-25
H,Lufkin,2020-04-15,230,13,2020-07-25
H,Lufkin,2020-04-16,281,51,2020-07-25
H,Lufkin,2020-04-17,242,-39,2020-07-25
H,Lufkin,2020-04-18,281,39,2020-07-25
H,Lufkin,2020-04-19,279,-2,2020-07-25
H,Lufkin,2020-04-20,287,8,2020-07-25
H,Lufkin,2020-04-21,286,-1,2020-07-25
H,Lufkin,2020-04-22,297,11,2020-07-25
H,Lufkin,2020-04-23,241,-56,2020-07-25
H,Lufkin,2020-04-24,233,-8,2020-07-25
H,Lufkin,2020-04-25,237,4,2020-07-25
H,Lufkin,2020-04-26,269,32,2020-07-25
H,Lufkin,2020-04-27,271,2,2020-07-25
H,Lufkin,2020-04-28,287,16,2020-07-25
H,Lufkin,2020-04-29,276,-11,2020-07-25
H,Lufkin,2020-04-30,281,5,2020-07-25
H,Lufkin,2020-05-01,287,6,2020-07-25
H,Lufkin,2020-05-02,278,-9,2020-07-25
H,Lufkin,2020-05-03,279,1,2020-07-25
H,Lufkin,2020-05-04,270,-9,2020-07-25
H,Lufkin,2020-05-05,262,-8,2020-07-25
H,Lufkin,2020-05-06,236,-26,2020-07-25
H,Lufkin,2020-05-07,234,-2,2020-07-25
H,Lufkin,2020-05-08,260,26,2020-07-25
H,Lufkin,2020-05-09,252,-8,2020-07-25
H,Lufkin,2020-05-10,234,-18,2020-07-25
H,Lufkin,2020-05-11,256,22,2020-07-25
H,Lufkin,2020-05-12,260,4,2020-07-25
H,Lufkin,2020-05-13,279,19,2020-07-25
H,Lufkin,2020-05-14,291,12,2020-07-25
H,Lufkin,2020-05-15,247,-44,2020-07-25
H,Lufkin,2020-05-16,262,15,2020-07-25
H,Lufkin,2020-05-17,270,8,2020-07-25
H,Lufkin,2020-05-18,270,0,2020-07-25
H,Lufkin,2020-05-19,244,-26,2020-07-25
H,Lufkin,2020-05-20,235,-9,2020-07-25
H,Lufkin,2020-05-21,206,-29,2020-07-25
H,Lufkin,2020-05-22,230,24,2020-07-25
H,Lufkin,2020-05-23,266,36,2020-07-25
H,Lufkin,2020-05-24,258,-8,2020-07-25
H,Lufkin,2020-05-25,261,3,2020-07-25
H,Lufkin,2020-05-26,269,8,2020-07-25
H,Lufkin,2020-05-27,269,0,2020-07-25
H,Lufkin,2020-05-28,184,-85,2020-07-25
H,Lufkin,2020-05-29,197,13,2020-07-25
H,Lufkin,2020-05-30,246,49,2020-07-25
H,Lufkin,2020-05-31,225,-21,2020-07-25
H,Lufkin,2020-06-01,228,3,2020-07-25
H,Lufkin,2020-06-02,246,18,2020-07-25
H,Lufkin,2020-06-03,210,-36,2020-07-25
H,Lufkin,2020-06-04,246,36,2020-07-25
H,Lufkin,2020-06-05,239,-7,2020-07-25
H,Lufkin,2020-06-06,239,0,2020-07-25
H,Lufkin,2020-06-07,235,-4,2020-07-25
H,Lufkin,2020-06-08,250,15,2020-07-25
H,Lufkin,2020-06-09,236,-14,2020-07-25
H,Lufkin,2020-06-10,210,-26,2020-07-25
H,Lufkin,2020-06-11,215,5,2020-07-25
H,Lufkin,2020-06-12,217,2,2020-07-25
H,Lufkin,2020-06-13,201,-16,2020-07-25
H,Lufkin,2020-06-14,215,14,2020-07-25
H,Lufkin,2020-06-15,207,-8,2020-07-25
H,Lufkin,2020-06-16,228,21,2020-07-25
H,Lufkin,2020-06-17,201,-27,2020-07-25
H,Lufkin,2020-06-18,193,-8,2020-07-25
H,Lufkin,2020-06-19,194,1,2020-07-25
H,Lufkin,2020-06-20,191,-3,2020-07-25
H,Lufkin,2020-06-21,256,65,2020-07-25
H,Lufkin,2020-06-22,230,-26,2020-07-25
H,Lufkin,2020-06-23,231,1,2020-07-25
H,Lufkin,2020-06-24,200,-31,2020-07-25
H,Lufkin,2020-06-25,200,0,2020-07-25
H,Lufkin,2020-06-26,222,22,2020-07-25
H,Lufkin,2020-06-27,194,-28,2020-07-25
H,Lufkin,2020-06-28,209,15,2020-07-25
H,Lufkin,2020-06-29,228,19,2020-07-25
H,Lufkin,2020-06-30,236,8,2020-07-25
H,Lufkin,2020-07-01,188,-48,2020-07-25
H,Lufkin,2020-07-02,179,-9,2020-07-25
H,Lufkin,2020-07-03,201,22,2020-07-25
H,Lufkin,2020-07-04,234,33,2020-07-25
H,Lufkin,2020-07-05,227,-7,2020-07-25
H,Lufkin,2020-07-06,247,20,2020-07-25
H,Lufkin,2020-07-07,210,-37,2020-07-25
H,Lufkin,2020-07-08,169,-41,2020-07-25
H,Lufkin,2020-07-09,157,-12,2020-07-25
H,Lufkin,2020-07-10,133,-24,2020-07-25
H,Lufkin,2020-07-11,155,22,2020-07-25
H,Lufkin,2020-07-12,183,28,2020-07-25
H,Lufkin,2020-07-13,182,-1,2020-07-25
H,Lufkin,2020-07-14,174,-8,2020-07-25
H,Lufkin,2020-07-15,181,7,2020-07-25
H,Lufkin,2020-07-16,136,-45,2020-07-25
H,Lufkin,2020-07-17,97,-39,2020-07-25
H,Lufkin,2020-07-18,100,3,2020-07-25
H,Lufkin,2020-07-19,130,30,2020-07-25
H,Lufkin,2020-07-20,122,-8,2020-07-25
H,Lufkin,2020-07-21,86,-36,2020-07-25
H,Lufkin,2020-07-22,132,46,2020-07-25
H,Lufkin,2020-07-23,354,222,2020-07-25
H,Lufkin,2020-07-24,108,-246,2020-07-25
I,El Paso,2020-04-12,702,,2020-07-25
I,El Paso,2020-04-13,693,-9,2020-07-25
I,El Paso,2020-04-14,693,0,2020-07-25
I,El Paso,2020-04-15,704,11,2020-07-25
I,El Paso,2020-04-16,705,1,2020-07-25
I,El Paso,2020-04-17,696,-9,2020-07-25
I,El Paso,2020-04-18,720,24,2020-07-25
I,El Paso,2020-04-19,714,-6,2020-07-25
I,El Paso,2020-04-20,710,-4,2020-07-25
I,El Paso,2020-04-21,296,-414,2020-07-25
I,El Paso,2020-04-22,552,256,2020-07-25
I,El Paso,2020-04-23,570,18,2020-07-25
I,El Paso,2020-04-24,585,15,2020-07-25
I,El Paso,2020-04-25,538,-47,2020-07-25
I,El Paso,2020-04-26,529,-9,2020-07-25
I,El Paso,2020-04-27,536,7,2020-07-25
I,El Paso,2020-04-28,584,48,2020-07-25
I,El Paso,2020-04-29,601,17,2020-07-25
I,El Paso,2020-04-30,521,-80,2020-07-25
I,El Paso,2020-05-01,518,-3,2020-07-25
I,El Paso,2020-05-02,543,25,2020-07-25
I,El Paso,2020-05-03,589,46,2020-07-25
I,El Paso,2020-05-04,584,-5,2020-07-25
I,El Paso,2020-05-05,532,-52,2020-07-25
I,El Paso,2020-05-06,525,-7,2020-07-25
I,El Paso,2020-05-07,519,-6,2020-07-25
I,El Paso,2020-05-08,558,39,2020-07-25
I,El Paso,2020-05-09,543,-15,2020-07-25
I,El Paso,2020-05-10,578,35,2020-07-25
I,El Paso,2020-05-11,653,75,2020-07-25
I,El Paso,2020-05-12,681,28,2020-07-25
I,El Paso,2020-05-13,648,-33,2020-07-25
I,El Paso,2020-05-14,672,24,2020-07-25
I,El Paso,2020-05-15,603,-69,2020-07-25
I,El Paso,2020-05-16,682,79,2020-07-25
I,El Paso,2020-05-17,712,30,2020-07-25
I,El Paso,2020-05-18,745,33,2020-07-25
I,El Paso,2020-05-19,646,-99,2020-07-25
I,El Paso,2020-05-20,584,-62,2020-07-25
I,El Paso,2020-05-21,581,-3,2020-07-25
I,El Paso,2020-05-22,601,20,2020-07-25
I,El Paso,2020-05-23,625,24,2020-07-25
I,El Paso,2020-05-24,648,23,2020-07-25
I,El Paso,2020-05-25,670,22,2020-07-25
I,El Paso,2020-05-26,694,24,2020-07-25
I,El Paso,2020-05-27,736,42,2020-07-25
I,El Paso,2020-05-28,611,-125,2020-07-25
I,El Paso,2020-05-29,498,-113,2020-07-25
I,El Paso,2020-05-30,527,29,2020-07-25
I,El Paso,2020-05-31,530,3,2020-07-25
I,El Paso,2020-06-01,544,14,2020-07-25
I,El Paso,2020-06-02,541,-3,2020-07-25
I,El Paso,2020-06-03,526,-15,2020-07-25
I,El Paso,2020-06-04,534,8,2020-07-25
I,El Paso,2020-06-05,519,-15,2020-07-25
I,El Paso,2020-06-06,506,-13,2020-07-25
I,El Paso,2020-06-07,505,-1,2020-07-25
I,El Paso,2020-06-08,501,-4,2020-07-25
I,El Paso,2020-06-09,476,-25,2020-07-25
I,El Paso,2020-06-10,517,41,2020-07-25
I,El Paso,2020-06-11,500,-17,2020-07-25
I,El Paso,2020-06-12,536,36,2020-07-25
I,El Paso,2020-06-13,526,-10,2020-07-25
I,El Paso,2020-06-14,586,60,2020-07-25
I,El Paso,2020-06-15,568,-18,2020-07-25
I,El Paso,2020-06-16,563,-5,2020-07-25
I,El Paso,2020-06-17,576,13,2020-07-25
I,El Paso,2020-06-18,542,-34,2020-07-25
I,El Paso,2020-06-19,566,24,2020-07-25
I,El Paso,2020-06-20,531,-35,2020-07-25
I,El Paso,2020-06-21,512,-19,2020-07-25
I,El Paso,2020-06-22,519,7,2020-07-25
I,El Paso,2020-06-23,491,-28,2020-07-25
I,El Paso,2020-06-24,466,-25,2020-07-25
I,El Paso,2020-06-25,463,-3,2020-07-25
I,El Paso,2020-06-26,447,-16,2020-07-25
I,El Paso,2020-06-27,437,-10,2020-07-25
I,El Paso,2020-06-28,470,33,2020-07-25
I,El Paso,2020-06-29,484,14,2020-07-25
I,El Paso,2020-06-30,458,-26,2020-07-25
I,El Paso,2020-07-01,422,-36,2020-07-25
I,El Paso,2020-07-02,388,-34,2020-07-25
I,El Paso,2020-07-03,409,21,2020-07-25
I,El Paso,2020-07-04,411,2,2020-07-25
I,El Paso,2020-07-05,418,7,2020-07-25
I,El Paso,2020-07-06,399,-19,2020-07-25
I,El Paso,2020-07-07,386,-13,2020-07-25
I,El Paso,2020-07-08,381,-5,2020-07-25
I,El Paso,2020-07-09,372,-9,2020-07-25
I,El Paso,2020-07-10,368,-4,2020-07-25
I,El Paso,2020-07-11,400,32,2020-07-25
I,El Paso,2020-07-12,382,-18,2020-07-25
I,El Paso,2020-07-13,417,35,2020-07-25
I,El Paso,2020-07-14,390,-27,2020-07-25
I,El Paso,2020-07-15,358,-32,2020-07-25
I,El Paso,2020-07-16,410,52,2020-07-25
I,El Paso,2020-07-17,406,-4,2020-07-25
I,El Paso,2020-07-18,439,33,2020-07-25
I,El Paso,2020-07-19,424,-15,2020-07-25
I,El Paso,2020-07-20,439,15,2020-07-25
I,El Paso,2020-07-21,385,-54,2020-07-25
I,El Paso,2020-07-22,381,-4,2020-07-25
I,El Paso,2020-07-23,358,-23,2020-07-25
I,El Paso,2020-07-24,335,-23,2020-07-25
J,Midland/Odessa,2020-04-12,732,,2020-07-25
J,Midland/Odessa,2020-04-13,689,-43,2020-07-25
J,Midland/Odessa,2020-04-14,677,-12,2020-07-25
J,Midland/Odessa,2020-04-15,682,5,2020-07-25
J,Midland/Odessa,2020-04-16,623,-59,2020-07-25
J,Midland/Odessa,2020-04-17,637,14,2020-07-25
J,Midland/Odessa,2020-04-18,616,-21,2020-07-25
J,Midland/Odessa,2020-04-19,615,-1,2020-07-25
J,Midland/Odessa,2020-04-20,622,7,2020-07-25
J,Midland/Odessa,2020-04-21,661,39,2020-07-25
J,Midland/Odessa,2020-04-22,715,54,2020-07-25
J,Midland/Odessa,2020-04-23,379,-336,2020-07-25
J,Midland/Odessa,2020-04-24,675,296,2020-07-25
J,Midland/Odessa,2020-04-25,667,-8,2020-07-25
J,Midland/Odessa,2020-04-26,633,-34,2020-07-25
J,Midland/Odessa,2020-04-27,816,183,2020-07-25
J,Midland/Odessa,2020-04-28,826,10,2020-07-25
J,Midland/Odessa,2020-04-29,731,-95,2020-07-25
J,Midland/Odessa,2020-04-30,698,-33,2020-07-25
J,Midland/Odessa,2020-05-01,695,-3,2020-07-25
J,Midland/Odessa,2020-05-02,698,3,2020-07-25
J,Midland/Odessa,2020-05-03,640,-58,2020-07-25
J,Midland/Odessa,2020-05-04,567,-73,2020-07-25
J,Midland/Odessa,2020-05-05,562,-5,2020-07-25
J,Midland/Odessa,2020-05-06,524,-38,2020-07-25
J,Midland/Odessa,2020-05-07,540,16,2020-07-25
J,Midland/Odessa,2020-05-08,522,-18,2020-07-25
J,Midland/Odessa,2020-05-09,545,23,2020-07-25
J,Midland/Odessa,2020-05-10,601,56,2020-07-25
J,Midland/Odessa,2020-05-11,639,38,2020-07-25
J,Midland/Odessa,2020-05-12,617,-22,2020-07-25
J,Midland/Odessa,2020-05-13,636,19,2020-07-25
J,Midland/Odessa,2020-05-14,637,1,2020-07-25
J,Midland/Odessa,2020-05-15,653,16,2020-07-25
J,Midland/Odessa,2020-05-16,682,29,2020-07-25
J,Midland/Odessa,2020-05-17,698,16,2020-07-25
J,Midland/Odessa,2020-05-18,711,13,2020-07-25
J,Midland/Odessa,2020-05-19,676,-35,2020-07-25
J,Midland/Odessa,2020-05-20,598,-78,2020-07-25
J,Midland/Odessa,2020-05-21,568,-30,2020-07-25
J,Midland/Odessa,2020-05-22,579,11,2020-07-25
J,Midland/Odessa,2020-05-23,516,-63,2020-07-25
J,Midland/Odessa,2020-05-24,544,28,2020-07-25
J,Midland/Odessa,2020-05-25,572,28,2020-07-25
J,Midland/Odessa,2020-05-26,558,-14,2020-07-25
J,Midland/Odessa,2020-05-27,623,65,2020-07-25
J,Midland/Odessa,2020-05-28,549,-74,2020-07-25
J,Midland/Odessa,2020-05-29,554,5,2020-07-25
J,Midland/Odessa,2020-05-30,537,-17,2020-07-25
J,Midland/Odessa,2020-05-31,540,3,2020-07-25
J,Midland/Odessa,2020-06-01,553,13,2020-07-25
J,Midland/Odessa,2020-06-02,522,-31,2020-07-25
J,Midland/Odessa,2020-06-03,482,-40,2020-07-25
J,Midland/Odessa,2020-06-04,508,26,2020-07-25
J,Midland/Odessa,2020-06-05,475,-33,2020-07-25
J,Midland/Odessa,2020-06-06,505,30,2020-07-25
J,Midland/Odessa,2020-06-07,540,35,2020-07-25
J,Midland/Odessa,2020-06-08,536,-4,2020-07-25
J,Midland/Odessa,2020-06-09,523,-13,2020-07-25
J,Midland/Odessa,2020-06-10,462,-61,2020-07-25
J,Midland/Odessa,2020-06-11,477,15,2020-07-25
J,Midland/Odessa,2020-06-12,516,39,2020-07-25
J,Midland/Odessa,2020-06-13,517,1,2020-07-25
J,Midland/Odessa,2020-06-14,497,-20,2020-07-25
J,Midland/Odessa,2020-06-15,607,110,2020-07-25
