County,Date,DailyCount_cases,DailyDelta_cases,DailyCount_tests,DailyDelta_tests,DailyCount_deaths,DailyDelta_deaths,LastUpdateDate
Grayson,2020-08-24,1383,20,15583,69,28,0,2020-11-26
Grayson,2020-08-25,1391,8,15781,198,30,2,2020-11-26
Grayson,2020-08-26,1408,17,16106,325,30,0,2020-11-26
Grayson,2020-08-27,1421,13,16255,149,30,0,2020-11-26
Grayson,2020-08-28,1435,14,16466,211,32,2,2020-11-26
Grayson,2020-08-29,1452,17,16516,50,34,2,2020-11-26
Grayson,2020-08-30,1474,22,16685,169,35,1,2020-11-26
Grayson,2020-08-31,1483,9,16789,104,35,0,2020-11-26
Grayson,2020-09-01,1512,29,16864,75,36,1,2020-11-26
Grayson,2020-09-02,1527,15,16983,119,36,0,2020-11-26
Grayson,2020-09-03,1532,5,17119,136,36,0,2020-11-26
Grayson,2020-09-04,1550,18,17336,217,37,1,2020-11-26
Grayson,2020-09-05,1568,18,17582,246,37,0,2020-11-26
Grayson,2020-09-06,1577,9,17724,142,38,1,2020-11-26
Grayson,2020-09-07,1577,0,17823,99,38,0,2020-11-26
Grayson,2020-09-08,1577,0,17872,49,38,0,2020-11-26
Grayson,2020-09-09,1577,0,18089,217,39,1,2020-11-26
Grayson,2020-09-10,1577,0,18144,55,41,2,2020-11-26
Grayson,2020-09-11,1577,0,18706,562,41,0,2020-11-26
Grayson,2020-09-12,1577,0,19177,471,43,2,2020-11-26
Grayson,2020-09-13,1577,0,,,43,0,2020-11-26
Grayson,2020-09-14,1577,0,,,43,0,2020-11-26
Grayson,2020-09-15,1577,0,,,43,0,2020-11-26
Grayson,2020-09-16,1744,167,,,45,2,2020-11-26
Grayson,2020-09-17,1762,18,,,45,0,2020-11-26
Grayson,2020-09-18,1772,10,,,45,0,2020-11-26
Grayson,2020-09-19,1791,19,,,45,0,2020-11-26
Grayson,2020-09-20,1791,0,,,47,2,2020-11-26
Grayson,2020-09-21,1791,0,,,47,0,2020-11-26
Grayson,2020-09-22,1796,5,,,47,0,2020-11-26
Grayson,2020-09-23,1829,33,,,47,0,2020-11-26
Grayson,2020-09-24,1838,9,,,47,0,2020-11-26
Grayson,2020-09-25,1849,11,,,47,0,2020-11-26
Grayson,2020-09-26,1866,17,,,48,1,2020-11-26
Grayson,2020-09-27,1866,0,,,50,2,2020-11-26
Grayson,2020-09-28,1866,0,,,50,0,2020-11-26
Grayson,2020-09-29,1891,25,,,50,0,2020-11-26
Grayson,2020-09-30,1908,17,,,51,1,2020-11-26
Grayson,2020-10-01,1916,8,,,53,2,2020-11-26
Grayson,2020-10-02,1935,19,,,53,0,2020-11-26
Grayson,2020-10-03,1964,29,,,54,1,2020-11-26
Grayson,2020-10-04,1964,0,,,55,1,2020-11-26
Grayson,2020-10-05,1964,0,,,58,3,2020-11-26
Grayson,2020-10-06,1983,19,,,58,0,2020-11-26
Grayson,2020-10-07,2009,26,,,59,1,2020-11-26
Grayson,2020-10-08,2035,26,,,59,0,2020-11-26
Grayson,2020-10-09,2056,21,,,60,1,2020-11-26
Grayson,2020-10-10,2118,62,,,62,2,2020-11-26
Grayson,2020-10-11,2118,0,,,62,0,2020-11-26
Grayson,2020-10-12,2118,0,,,63,1,2020-11-26
Grayson,2020-10-13,2125,7,,,63,0,2020-11-26
Grayson,2020-10-14,2191,66,,,63,0,2020-11-26
Grayson,2020-10-15,2234,43,,,64,1,2020-11-26
Grayson,2020-10-16,2263,29,,,67,3,2020-11-26
Grayson,2020-10-17,2280,17,,,69,2,2020-11-26
Grayson,2020-10-18,2280,0,,,70,1,2020-11-26
Grayson,2020-10-19,2280,0,,,72,2,2020-11-26
Grayson,2020-10-20,2283,3,,,72,0,2020-11-26
Grayson,2020-10-21,2340,57,,,72,0,2020-11-26
Grayson,2020-10-22,2419,79,,,74,2,2020-11-26
Grayson,2020-10-23,2449,30,,,74,0,2020-11-26
Grayson,2020-10-24,2508,59,,,74,0,2020-11-26
Grayson,2020-10-25,2508,0,,,77,3,2020-11-26
Grayson,2020-10-26,2508,0,,,78,1,2020-11-26
Grayson,2020-10-27,2515,7,,,78,0,2020-11-26
Grayson,2020-10-28,2632,117,,,80,2,2020-11-26
Grayson,2020-10-29,2661,29,,,82,2,2020-11-26
Grayson,2020-10-30,2681,20,,,84,2,2020-11-26
Grayson,2020-10-31,2752,71,,,86,2,2020-11-26
Grayson,2020-11-01,2752,0,,,87,1,2020-11-26
Grayson,2020-11-02,2752,0,,,89,2,2020-11-26
Grayson,2020-11-03,2809,57,,,90,1,2020-11-26
Grayson,2020-11-04,2862,53,,,91,1,2020-11-26
Grayson,2020-11-05,2919,57,,,91,0,2020-11-26
Grayson,2020-11-06,2948,29,,,93,2,2020-11-26
Grayson,2020-11-07,3002,54,,,93,0,2020-11-26
Grayson,2020-11-08,3002,0,,,94,1,2020-11-26
Grayson,2020-11-09,3002,0,,,95,1,2020-11-26
Grayson,2020-11-10,3011,9,,,95,0,2020-11-26
Grayson,2020-11-11,3206,195,,,96,1,2020-11-26
Grayson,2020-11-12,3206,0,,,97,1,2020-11-26
Grayson,2020-11-13,3311,105,,,98,1,2020-11-26
Grayson,2020-11-14,3450,139,,,100,2,2020-11-26
Grayson,2020-11-15,3450,0,,,100,0,2020-11-26
Grayson,2020-11-16,3450,0,,,100,0,2020-11-26
Grayson,2020-11-17,3547,97,,,100,0,2020-11-26
Grayson,2020-11-18,3623,76,,,101,1,2020-11-26
Grayson,2020-11-19,3727,104,,,102,1,2020-11-26
Grayson,2020-11-20,3818,91,,,103,1,2020-11-26
Grayson,2020-11-21,3921,103,,,103,0,2020-11-26
Grayson,2020-11-22,3921,0,,,103,0,2020-11-26
Grayson,2020-11-23,3921,0,,,105,2,2020-11-26
Grayson,2020-11-24,4129,208,,,105,0,2020-11-26
Grayson,2020-11-25,4243,114,,,,,2020-11-26
Gregg,2020-03-04,0,,,,,,2020-11-26
Gregg,2020-03-05,0,0,,,,,2020-11-26
Gregg,2020-03-06,0,0,,,,,2020-11-26
Gregg,2020-03-09,0,0,,,0,0,2020-11-26
Gregg,2020-03-10,1,1,,,0,0,2020-11-26
Gregg,2020-03-11,1,0,,,0,0,2020-11-26
Gregg,2020-03-12,1,0,,,0,0,2020-11-26
Gregg,2020-03-13,1,0,,,0,0,2020-11-26
Gregg,2020-03-15,1,0,,,0,0,2020-11-26
Gregg,2020-03-16,1,0,,,0,0,2020-11-26
Gregg,2020-03-17,1,0,,,0,0,2020-11-26
Gregg,2020-03-18,1,0,,,0,0,2020-11-26
Gregg,2020-03-19,1,0,,,0,0,2020-11-26
Gregg,2020-03-20,1,0,,,0,0,2020-11-26
Gregg,2020-03-21,1,0,,,0,0,2020-11-26
Gregg,2020-03-22,1,0,,,0,0,2020-11-26
Gregg,2020-03-23,1,0,,,0,0,2020-11-26
Gregg,2020-03-24,1,0,,,0,0,2020-11-26
Gregg,2020-03-25,1,0,,,0,0,2020-11-26
Gregg,2020-03-26,3,2,,,0,0,2020-11-26
Gregg,2020-03-27,4,1,,,0,0,2020-11-26
Gregg,2020-03-28,4,0,,,0,0,2020-11-26
Gregg,2020-03-29,4,0,,,0,0,2020-11-26
Gregg,2020-03-30,5,1,,,0,0,2020-11-26
Gregg,2020-03-31,5,0,,,0,0,2020-11-26
Gregg,2020-04-01,6,1,,,0,0,2020-11-26
Gregg,2020-04-02,7,1,,,0,0,2020-11-26
Gregg,2020-04-03,8,1,,,0,0,2020-11-26
Gregg,2020-04-04,13,5,,,0,0,2020-11-26
Gregg,2020-04-05,13,0,,,0,0,2020-11-26
Gregg,2020-04-06,10,-3,,,0,0,2020-11-26
Gregg,2020-04-07,20,10,,,1,1,2020-11-26
Gregg,2020-04-08,22,2,,,1,0,2020-11-26
Gregg,2020-04-09,35,13,,,1,0,2020-11-26
Gregg,2020-04-10,37,2,,,1,0,2020-11-26
Gregg,2020-04-11,39,2,,,1,0,2020-11-26
Gregg,2020-04-12,39,0,,,1,0,2020-11-26
Gregg,2020-04-13,39,0,,,1,0,2020-11-26
Gregg,2020-04-14,45,6,,,1,0,2020-11-26
Gregg,2020-04-15,46,1,,,1,0,2020-11-26
Gregg,2020-04-16,48,2,,,1,0,2020-11-26
Gregg,2020-04-17,48,0,,,1,0,2020-11-26
Gregg,2020-04-18,50,2,,,1,0,2020-11-26
Gregg,2020-04-19,51,1,,,1,0,2020-11-26
Gregg,2020-04-20,51,0,,,1,0,2020-11-26
Gregg,2020-04-21,52,1,851,,1,0,2020-11-26
Gregg,2020-04-22,53,1,986,135,1,0,2020-11-26
Gregg,2020-04-23,55,2,1165,179,1,0,2020-11-26
Gregg,2020-04-24,58,3,1099,-66,1,0,2020-11-26
Gregg,2020-04-25,58,0,1165,66,1,0,2020-11-26
Gregg,2020-04-26,62,4,1167,2,1,0,2020-11-26
Gregg,2020-04-27,66,4,1169,2,1,0,2020-11-26
Gregg,2020-04-28,69,3,1175,6,1,0,2020-11-26
Gregg,2020-04-29,69,0,1241,66,1,0,2020-11-26
Gregg,2020-04-30,73,4,1333,92,1,0,2020-11-26
Gregg,2020-05-01,80,7,1333,0,3,2,2020-11-26
Gregg,2020-05-02,87,7,1432,99,3,0,2020-11-26
Gregg,2020-05-03,87,0,1427,-5,4,1,2020-11-26
Gregg,2020-05-04,87,0,1464,37,4,0,2020-11-26
Gregg,2020-05-05,97,10,,,5,1,2020-11-26
Gregg,2020-05-06,107,10,1596,132,5,0,2020-11-26
Gregg,2020-05-07,109,2,1727,131,5,0,2020-11-26
Gregg,2020-05-08,117,8,1861,134,5,0,2020-11-26
Gregg,2020-05-09,117,0,1906,45,5,0,2020-11-26
Gregg,2020-05-10,118,1,1971,65,5,0,2020-11-26
Gregg,2020-05-11,118,0,1975,4,5,0,2020-11-26
Gregg,2020-05-12,132,14,2173,198,5,0,2020-11-26
Gregg,2020-05-13,136,4,2280,107,5,0,2020-11-26
Gregg,2020-05-14,138,2,2474,194,5,0,2020-11-26
Gregg,2020-05-15,142,4,2483,9,7,2,2020-11-26
Gregg,2020-05-16,170,28,2544,61,7,0,2020-11-26
Gregg,2020-05-17,170,0,2876,332,8,1,2020-11-26
Gregg,2020-05-18,170,0,2940,64,8,0,2020-11-26
Gregg,2020-05-19,173,3,3029,89,8,0,2020-11-26
Gregg,2020-05-20,173,0,3070,41,8,0,2020-11-26
Gregg,2020-05-21,180,7,3156,86,8,0,2020-11-26
Gregg,2020-05-22,183,3,3189,33,8,0,2020-11-26
Gregg,2020-05-23,185,2,,,8,0,2020-11-26
Gregg,2020-05-24,185,0,3328,139,9,1,2020-11-26
Gregg,2020-05-25,185,0,3425,97,9,0,2020-11-26
Gregg,2020-05-26,185,0,3481,56,9,0,2020-11-26
Gregg,2020-05-27,197,12,3531,50,10,1,2020-11-26
Gregg,2020-05-28,201,4,3632,101,10,0,2020-11-26
Gregg,2020-05-29,203,2,3700,68,11,1,2020-11-26
Gregg,2020-05-30,213,10,3759,59,11,0,2020-11-26
Gregg,2020-05-31,213,0,3767,8,11,0,2020-11-26
Gregg,2020-06-01,213,0,2212,-1555,11,0,2020-11-26
Gregg,2020-06-02,236,23,2346,134,11,0,2020-11-26
Gregg,2020-06-03,244,8,2411,65,13,2,2020-11-26
Gregg,2020-06-04,249,5,1955,-456,13,0,2020-11-26
Gregg,2020-06-05,250,1,1959,4,13,0,2020-11-26
Gregg,2020-06-06,257,7,2043,84,13,0,2020-11-26
Gregg,2020-06-07,257,0,2247,204,13,0,2020-11-26
Gregg,2020-06-08,257,0,2240,-7,13,0,2020-11-26
Gregg,2020-06-09,272,15,2380,140,13,0,2020-11-26
Gregg,2020-06-10,273,1,,,13,0,2020-11-26
Gregg,2020-06-11,274,1,2425,45,13,0,2020-11-26
Gregg,2020-06-12,274,0,2425,0,13,0,2020-11-26
Gregg,2020-06-13,278,4,2433,8,13,0,2020-11-26
Gregg,2020-06-14,278,0,2600,167,14,1,2020-11-26
Gregg,2020-06-15,278,0,2648,48,14,0,2020-11-26
Gregg,2020-06-16,285,7,2765,117,14,0,2020-11-26
Gregg,2020-06-17,296,11,2900,135,15,1,2020-11-26
Gregg,2020-06-18,302,6,2937,37,15,0,2020-11-26
Gregg,2020-06-19,304,2,2956,19,15,0,2020-11-26
Gregg,2020-06-20,305,1,2977,21,15,0,2020-11-26
Gregg,2020-06-21,305,0,3014,37,15,0,2020-11-26
Gregg,2020-06-22,305,0,3027,13,15,0,2020-11-26
Gregg,2020-06-23,310,5,3067,40,15,0,2020-11-26
Gregg,2020-06-24,313,3,3105,38,15,0,2020-11-26
Gregg,2020-06-25,315,2,3200,95,15,0,2020-11-26
Gregg,2020-06-26,331,16,3222,22,15,0,2020-11-26
Gregg,2020-06-27,331,0,3237,15,15,0,2020-11-26
Gregg,2020-06-28,339,8,3249,12,15,0,2020-11-26
Gregg,2020-06-29,339,0,3256,7,15,0,2020-11-26
Gregg,2020-06-30,355,16,3272,16,15,0,2020-11-26
Gregg,2020-07-01,375,20,3296,24,15,0,2020-11-26
Gregg,2020-07-02,389,14,3309,13,15,0,2020-11-26
Gregg,2020-07-03,399,10,3362,53,15,0,2020-11-26
Gregg,2020-07-04,399,0,3382,20,15,0,2020-11-26
Gregg,2020-07-05,417,18,3593,211,15,0,2020-11-26
Gregg,2020-07-06,417,0,3911,318,15,0,2020-11-26
Gregg,2020-07-07,471,54,4205,294,15,0,2020-11-26
Gregg,2020-07-08,652,181,4292,87,15,0,2020-11-26
Gregg,2020-07-09,682,30,4624,332,16,1,2020-11-26
Gregg,2020-07-10,728,46,4853,229,16,0,2020-11-26
Gregg,2020-07-11,762,34,5132,279,17,1,2020-11-26
Gregg,2020-07-12,762,0,5215,83,18,1,2020-11-26
Gregg,2020-07-13,762,0,5550,335,18,0,2020-11-26
Gregg,2020-07-14,837,75,5603,53,18,0,2020-11-26
Gregg,2020-07-15,889,52,5610,7,18,0,2020-11-26
Gregg,2020-07-16,927,38,5627,17,18,0,2020-11-26
Gregg,2020-07-17,950,23,5694,67,18,0,2020-11-26
Gregg,2020-07-18,1008,58,5706,12,18,0,2020-11-26
Gregg,2020-07-19,1008,0,5740,34,18,0,2020-11-26
Gregg,2020-07-20,1008,0,5808,68,18,0,2020-11-26
Gregg,2020-07-21,1093,85,5851,43,18,0,2020-11-26
Gregg,2020-07-22,1122,29,5902,51,20,2,2020-11-26
Gregg,2020-07-23,1147,25,5931,29,22,2,2020-11-26
Gregg,2020-07-24,1162,15,5947,16,22,0,2020-11-26
Gregg,2020-07-25,1195,33,5975,28,24,2,2020-11-26
Gregg,2020-07-26,1195,0,6085,110,24,0,2020-11-26
Gregg,2020-07-27,1195,0,6120,35,24,0,2020-11-26
Gregg,2020-07-28,1250,55,6120,0,26,2,2020-11-26
Gregg,2020-07-29,1264,14,6135,15,27,1,2020-11-26
Gregg,2020-07-30,1270,6,6187,52,27,0,2020-11-26
Gregg,2020-07-31,1285,15,6206,19,29,2,2020-11-26
Gregg,2020-08-01,1313,28,6255,49,29,0,2020-11-26
Gregg,2020-08-02,1313,0,6312,57,32,3,2020-11-26
Gregg,2020-08-03,1313,0,6381,69,34,2,2020-11-26
Gregg,2020-08-04,1322,9,6405,24,34,0,2020-11-26
Gregg,2020-08-05,1348,26,6514,109,35,1,2020-11-26
Gregg,2020-08-06,1358,10,6676,162,36,1,2020-11-26
Gregg,2020-08-07,1379,21,7431,755,38,2,2020-11-26
Gregg,2020-08-08,1416,37,8026,595,39,1,2020-11-26
Gregg,2020-08-09,1416,0,9724,1698,40,1,2020-11-26
Gregg,2020-08-10,1416,0,9939,215,42,2,2020-11-26
Gregg,2020-08-11,1416,0,10136,197,43,1,2020-11-26
Gregg,2020-08-12,1589,173,10261,125,43,0,2020-11-26
Gregg,2020-08-13,1604,15,10547,286,46,3,2020-11-26
Gregg,2020-08-14,1630,26,10738,191,46,0,2020-11-26
Gregg,2020-08-15,1646,16,10738,0,46,0,2020-11-26
Gregg,2020-08-16,1646,0,11052,314,47,1,2020-11-26
Gregg,2020-08-17,1646,0,11132,80,47,0,2020-11-26
Gregg,2020-08-18,1680,34,11157,25,50,3,2020-11-26
Gregg,2020-08-19,1719,39,11219,62,50,0,2020-11-26
Gregg,2020-08-20,1728,9,11410,191,50,0,2020-11-26
Gregg,2020-08-21,1751,23,11656,246,51,1,2020-11-26
Gregg,2020-08-22,1769,18,11677,21,51,0,2020-11-26
Gregg,2020-08-23,1769,0,11711,34,51,0,2020-11-26
Gregg,2020-08-24,1769,0,11718,7,51,0,2020-11-26
Gregg,2020-08-25,1803,34,11866,148,51,0,2020-11-26
Gregg,2020-08-26,1824,21,12029,163,52,1,2020-11-26
Gregg,2020-08-27,1840,16,12123,94,52,0,2020-11-26
Gregg,2020-08-28,1859,19,12356,233,52,0,2020-11-26
Gregg,2020-08-29,1880,21,12371,15,53,1,2020-11-26
Gregg,2020-08-30,1880,0,12444,73,54,1,2020-11-26
Gregg,2020-08-31,1880,0,12473,29,54,0,2020-11-26
Gregg,2020-09-01,1901,21,12490,17,54,0,2020-11-26
Gregg,2020-09-02,1926,25,13747,1257,56,2,2020-11-26
Gregg,2020-09-03,1936,10,13903,156,56,0,2020-11-26
Gregg,2020-09-04,1952,16,14205,302,58,2,2020-11-26
Gregg,2020-09-05,1960,8,14245,40,58,0,2020-11-26
Gregg,2020-09-06,1960,0,14307,62,59,1,2020-11-26
Gregg,2020-09-07,1960,0,14431,124,61,2,2020-11-26
Gregg,2020-09-08,1960,0,14441,10,62,1,2020-11-26
Gregg,2020-09-09,1968,8,15098,657,62,0,2020-11-26
Gregg,2020-09-10,1996,28,15707,609,63,1,2020-11-26
Gregg,2020-09-11,1999,3,15795,88,63,0,2020-11-26
Gregg,2020-09-12,2012,13,15256,-539,64,1,2020-11-26
Gregg,2020-09-13,2012,0,,,64,0,2020-11-26
Gregg,2020-09-14,2012,0,,,64,0,2020-11-26
Gregg,2020-09-15,2062,50,,,64,0,2020-11-26
Gregg,2020-09-16,2085,23,,,65,1,2020-11-26
Gregg,2020-09-17,2111,26,,,66,1,2020-11-26
Gregg,2020-09-18,2121,10,,,66,0,2020-11-26
Gregg,2020-09-19,2131,10,,,69,3,2020-11-26
Gregg,2020-09-20,2131,0,,,70,1,2020-11-26
Gregg,2020-09-21,2131,0,,,72,2,2020-11-26
Gregg,2020-09-22,2171,40,,,73,1,2020-11-26
Gregg,2020-09-23,2191,20,,,74,1,2020-11-26
Gregg,2020-09-24,2200,9,,,76,2,2020-11-26
Gregg,2020-09-25,2215,15,,,77,1,2020-11-26
Gregg,2020-09-26,2225,10,,,77,0,2020-11-26
Gregg,2020-09-27,2225,0,,,77,0,2020-11-26
Gregg,2020-09-28,2225,0,,,78,1,2020-11-26
Gregg,2020-09-29,2241,16,,,78,0,2020-11-26
Gregg,2020-09-30,2265,24,,,79,1,2020-11-26
Gregg,2020-10-01,2277,12,,,79,0,2020-11-26
Gregg,2020-10-02,2291,14,,,80,1,2020-11-26
Gregg,2020-10-03,2291,0,,,80,0,2020-11-26
Gregg,2020-10-04,2291,0,,,80,0,2020-11-26
Gregg,2020-10-05,2299,8,,,80,0,2020-11-26
Gregg,2020-10-06,2314,15,,,81,1,2020-11-26
Gregg,2020-10-07,2328,14,,,81,0,2020-11-26
Gregg,2020-10-08,2343,15,,,82,1,2020-11-26
Gregg,2020-10-09,2346,3,,,83,1,2020-11-26
Gregg,2020-10-10,2346,0,,,83,0,2020-11-26
Gregg,2020-10-11,2346,0,,,85,2,2020-11-26
Gregg,2020-10-12,2353,7,,,88,3,2020-11-26
Gregg,2020-10-13,2371,18,,,88,0,2020-11-26
Gregg,2020-10-14,2387,16,,,88,0,2020-11-26
Gregg,2020-10-15,2405,18,,,88,0,2020-11-26
Gregg,2020-10-16,2421,16,,,88,0,2020-11-26
Gregg,2020-10-17,2431,10,,,89,1,2020-11-26
Gregg,2020-10-18,2431,0,,,89,0,2020-11-26
Gregg,2020-10-19,2431,0,,,89,0,2020-11-26
Gregg,2020-10-20,2444,13,,,90,1,2020-11-26
Gregg,2020-10-21,2470,26,,,90,0,2020-11-26
Gregg,2020-10-22,2503,33,,,91,1,2020-11-26
Gregg,2020-10-23,2525,22,,,91,0,2020-11-26
Gregg,2020-10-24,2525,0,,,91,0,2020-11-26
Gregg,2020-10-25,2525,0,,,91,0,2020-11-26
Gregg,2020-10-26,2537,12,,,91,0,2020-11-26
Gregg,2020-10-27,2545,8,,,91,0,2020-11-26
Gregg,2020-10-28,2568,23,,,91,0,2020-11-26
Gregg,2020-10-29,2577,9,,,91,0,2020-11-26
Gregg,2020-10-30,2587,10,,,93,2,2020-11-26
Gregg,2020-10-31,2612,25,,,94,1,2020-11-26
Gregg,2020-11-01,2612,0,,,94,0,2020-11-26
Gregg,2020-11-02,2612,0,,,96,2,2020-11-26
Gregg,2020-11-03,2616,4,,,97,1,2020-11-26
Gregg,2020-11-04,2616,0,,,97,0,2020-11-26
Gregg,2020-11-05,2656,40,,,100,3,2020-11-26
Gregg,2020-11-06,2671,15,,,100,0,2020-11-26
Gregg,2020-11-07,2671,0,,,101,1,2020-11-26
Gregg,2020-11-08,2704,33,,,102,1,2020-11-26
Gregg,2020-11-09,2704,0,,,102,0,2020-11-26
Gregg,2020-11-10,2716,12,,,103,1,2020-11-26
Gregg,2020-11-11,2754,38,,,103,0,2020-11-26
Gregg,2020-11-12,2805,51,,,103,0,2020-11-26
Gregg,2020-11-13,2862,57,,,103,0,2020-11-26
Gregg,2020-11-14,2862,0,,,103,0,2020-11-26
Gregg,2020-11-15,2893,31,,,103,0,2020-11-26
Gregg,2020-11-16,2893,0,,,104,1,2020-11-26
Gregg,2020-11-17,2973,80,,,105,1,2020-11-26
Gregg,2020-11-18,3012,39,,,105,0,2020-11-26
